,ATSPM_ID,name,latitude,longitude,roadway_name
0,ORC-0436,John Young Parkway at Town Loop N,28.376161,-81.42581,"S JOHN YOUNG PKWY, TOWN LOOP BLVD"
0,ORL-0053,Robinson St (SR 526) & Ferncreek Ave,28.5459,-81.3602,"N FERNCREEK AVE, E ROBINSON ST"
0,ORC-0672,NOBT at Hermit Smith,28.697426,-81.566879,"HERMIT SMITH RD, W ORANGE BLOSSOM TRL"
0,ORC-0110,John Young Pkwy at Taft Vineland Rd,28.416462,-81.422823,"S JOHN YOUNG PKWY, TAFT VINELAND RD"
0,1820,SR 426 & Slavia Rd,28.64814,-81.2303,"SR-426, SLAVIA RD"
0,ORC-0517,Avalon Park Blvd at Waterford Chase Py,28.54829,-81.163129,"S AVALON PARK BLVD, WATERFORD CHASE PKWY"
0,VOL-0333,SB Off Ramp  (I-95) & LPGA Blvd,29.219212,-81.104898,"I-95, LPGA BLVD"
0,ORC-0593,SR 423 / John Young Pkwy at Hunters Park Ln.-Teal,28.367944,-81.425738,"N JOHN YOUNG PKWY, HUNTERS PARK LN"
0,OSC-4005,US-441 & Columbia Ave,28.308821,-81.403698,W COLUMBIA AVE
0,VOL-0189,Woodland Blvd (US 17/92) at Rich Ave,29.029879,-81.303471,"S WOODLAND BLVD, W RICH AVE"
0,ORC-0433,SR 535 & LBV Factory Stores,28.350057,-81.490347,"KISSIMMEE-VINELAND RD, LBV FACTORY STORES DR"
0,ORL-0176,Princeton St & Formosa Ave,28.571307,-81.377086,"FORMOSA AVE, E PRINCETON ST"
0,OSC-1131,Narcoossee Rd @ Narcoossee elementary /south entr.,28.324653,-81.233879,"N NARCOOSSEE RD, JOHN DAVID RD"
0,D5I-4040,SR50 (Colonial) at Dillard St,28.551054,-81.583505,"DILLARD ST S, W COLONIAL DR, DANIELS RD"
0,ORC-0057,Colonial Dr E at Constantine St,28.568359,-81.261318,"CONSTANTINE ST, E COLONIAL DR"
0,1935,CR427 @ North St,28.6832,-81.346,"S RONALD REAGAN BLVD, NORTH ST"
0,OSC-1067,US 192 & SR 535 (Vineland Rd),28.332937,-81.479632,"VINELAND RD, W IRLO BRONSON MEMORIAL HWY"
0,VOL-0191,Dunlawton Ave (SR 421) & CR 483 (Clyde Morris Blvd),29.1168,-81.0232,"DUNLAWTON AVE, S CLYDE MORRIS BLVD"
0,BRE-1037,SR 524 at NB I-95,28.374762,-80.803783,"I-95, SR-524"
0,ORL-0191,Orange Ave at Winter Park St,28.574965,-81.37289,"N ORANGE AVE, E WINTER PARK ST"
0,ORL-0454,SR 416 & Eunice Ave,28.578086,-81.422519,"EUNICE AVE, SILVER STAR RD"
0,ORC-0670,Narcoossee Rd at W. Carey-Tagore,28.388828,-81.244324,"NARCOOSSEE RD, WILLIAM CAREY DR"
0,ORL-0641,Universal Blvd & City Walk / Bus-Valet Parking,28.474996,-81.462972,UNIVERSAL BLVD
0,OCA-0151,US 301 & SR 464/SW 17 St,29.171651,-82.140165,"SW 17TH PL, SW 17TH ST"
0,ORL-0018,Rosalind Ave & Jackson St,28.539056,-81.375848,"S ROSALIND AVE, E JACKSON ST"
0,MEL-3019,Eau Gallie Blvd (SR 518) & Highland Ave,28.130396,-80.62706,"HIGHLAND AVE, EAU GALLIE BLVD W"
0,ORC-0044,John Young Pkwy & Consulate Dr,28.435693,-81.424417,"S JOHN YOUNG PKWY, CONSULATE DR"
0,ORC-0639,International Dr & Daryl Carter Pkwy,28.385877,-81.482956,"DARYL CARTER PKWY, INTERNATIONAL DR S"
0,VOL-0320,New York Ave (SR 44) at I-4 WB Ramp,29.017275,-81.236064,"I-4, E NEW YORK AVE"
0,1395,SR 434 & Mitchell Hammock Rd,28.655741,-81.208276,"ALAFAYA TRL, W MITCHELL HAMMOCK RD"
0,2345,Montgomery Rd @  North st,28.68368,-81.4026,"MONTGOMERY RD, NORTH ST"
0,ORC-0642,John Young Parkway at SR 528 East,28.420671,-81.4228,S JOHN YOUNG PKWY
0,ORL-0626,John Young Parkway at C.R.Smith,28.534537,-81.414185,"S JOHN YOUNG PKWY, CR SMITH ST"
0,OCA-0081,US 27 & NW 35th Ave Rd,29.204596,-82.180657,"NW 35TH AVE, NW BLITCHTON RD, NW 33RD AVE"
0,2200,SR-417 NB at Exit 54: Rinehart Rd /WP Ball,28.800139,-81.331167,"RINEHART RD, WP BALL BLVD"
0,2740,Airport Blvd at Live Oak Blvd.,28.7749,-81.2927,"W AIRPORT BLVD, LIVE OAK BLVD"
0,ORC-0289,John Young Parkway at Americana Blvd,28.486921,-81.417418,"S JOHN YOUNG PKWY, CONROY RD"
0,ORC-0074,US 441 at Consulate Dr,28.428221,-81.404713,"ORANGE BLOSSOM TRL S, CONSULATE DR"
0,D5I-4005,SR50 (Colonial) at Clarke Rd,28.551766,-81.520468,"S CLARKE RD, W COLONIAL DR"
0,1410,SR 434 & Carrigan Ave,28.6265,-81.2079,"ALAFAYA TRL, W CARRIGAN AVE"
0,BRE-0088,SR 520 at Range Rd,28.355782,-80.771568,"RANGE RD S, W KING ST"
0,ORL-0397,SR 435 (Kirkman Rd) at Valencia College N,28.524262,-81.459235,"S KIRKMAN RD, VALENCIA COMMUNITY COLLEGE DR"
0,1235,SR-434 / Alafaya Trl / Forest City Rd at Manor Ave / Wekiva Springs Ln,28.687783,-81.406454,"WEKIVA SPRINGS LN, SR-434"
0,ORC-0470,Ramps (SR 528) at Universal Blvd (WB Off Ramp),28.422767,-81.442554,"UNIVERSAL BLVD, SR-528-TOLL"
0,ORL-0685,Millenia Blvd & Topiary Dr,28.488286,-81.43505,"TOPIARY DR, MILLENIA BLVD"
0,ORC-0371,Apopka Vineland at Darlene Dr,28.420679,-81.503273,"S APOPKA VINELAND RD, DARLENE DR"
0,OSC-1084,John Young Pkwy & Center View Blvd,28.337152,-81.419674,"N JOHN YOUNG PKWY, BALLPARK RD, CENTERVIEW BLVD"
0,VOL-0192,Dunlawton Ave (SR 421) & Taylor Rd,29.108,-81.0267,"DUNLAWTON AVE, TAYLOR RD"
0,OSC-1038,Lake Wilson Rd & Osceola Polk Line Rd. (CR 532),28.259698,-81.590606,"S LAKE WILSON RD, OSCEOLA POLK LINE RD"
0,1397,SR 434 & Alexandria Blvd,28.6526,-81.208146,"ALAFAYA TRL, ALEXANDRIA BLVD"
0,2845,International Pkwy @ SR-417 : Exit 55C,28.795584,-81.354343,"INTERNATIONAL PKWY, 55C"
0,1740,SR 414 & Rose Ave/Bear Lake Rd,28.639896,-81.443603,"ROSE AVE, MAITLAND BLVD, BEAR LAKE RD"
0,BRE-0018,SR 520 (Merritt Island Cswy) at Merritt Sq Mall,28.357167,-80.687769,MERRITT ISLAND CSWY E
0,ORC-0262,Goldenrod Rd (SR 551) & Charlin Pkwy,28.4884,-81.2854,"GOLDENROD RD S, CHARLIN PKWY"
0,ORL-0015,South St & SR 408 WB Ramp,28.538374,-81.373282,E SOUTH ST
0,OSC-1118,Osceola Pkwy @ Ventura Down,28.345115,-81.365639,E OSCEOLA PKWY
0,BRE-5540,SR 50 at NB I-95,28.551875,-80.851114,"I-95, CHENEY HWY"
0,ORL-0103,Westmoreland Dr & Anderson St,28.53647,-81.39312,"S WESTMORELAND DR, W ANDERSON ST"
0,ORC-0010,Aloma Ave (SR 426) at Balfour Dr,28.602069,-81.317532,"BALFOUR DR, ALOMA AVE"
0,ORL-0706,John Young Parkway at Harwood,28.548365,-81.413729,"N JOHN YOUNG PKWY, BUSINESS CENTER BLVD, W HARWOOD AVE"
0,ORL-0285,SR 527 (Orange Ave) at Kaley Ave,28.520245,-81.37638,"ORANGE AVE S, W KALEY ST"
0,ORC-0259,Orange Ave (SR 527) at Drennen Rd,28.503101,-81.376288,"ORANGE AVE S, DRENNEN RD"
0,ORC-0147,SR 482 & International Dr,28.449929,-81.470851,"INTERNATIONAL DR, W SAND LAKE RD"
0,VOL-0168,Volusia Ave (US 17/92) at Ohio Ave,28.939482,-81.29889,"S VOLUSIA AVE, W OHIO AVE"
0,VOL-0448,SR 44 at Airport Rd,29.0121,-81.0222,"AIRPORT RD, SR-44"
0,ORC-0276,John Young Parkway at Hunters Creek Blvd,28.353011,-81.419655,"N JOHN YOUNG PKWY, HUNTERS CREEK BLVD"
0,ORL-0013,Magnolia Ave & Concord St,28.55095,-81.376823,"N MAGNOLIA AVE, E CONCORD ST"
0,ORL-0678,Hollywood Way & Pacifica Way,28.46909,-81.4697,HOLLYWOOD WAY
0,2565,Red Bug Lake Rd & Red Bug Lake Park,28.64733,-81.290697,"MERIVALE DR, RED BUG LAKE PARK, RED BUG LAKE RD"
0,BRE-5531,SR405/South St and Deleon St,28.607996,-80.814427,"DELEON AVE S, SOUTH ST"
0,VOL-0132,Ridgewood Ave (US 1) & Reed Canal Rd,29.1587,-80.9953,"S RIDGEWOOD AVE, REED CANAL RD"
0,OSC-1149,Kissimmee park rd  @ Turnpike S off ramp,28.220457,-81.317219,"FLORIDA'S TPKE, KISSIMMEE PARK RD"
0,ORC-0202,NOBT at Plymouth Sorrento Rd,28.693409,-81.556615,"W ORANGE BLOSSOM TRL, PLYMOUTH SORRENTO RD"
0,ORC-0447,Sand Lake Rd & Della Dr,28.449945,-81.49144,"THE ESPLANADE, W SAND LAKE RD"
0,D5I-3080,Aloma Ave (SR 426) & Phelps Ave,28.600451,-81.331133,"ALOMA AVE, PHELPS AVE N"
0,ORC-0223,Rio Grande Ave & Texas Ave,28.499989,-81.401038,"RIO GRANDE AVE S, TEXAS AVE S, 43RD ST"
0,MRN-9015,US 301 & NW 77 St,29.266807,-82.15202,"US-301, NW 77TH ST"
0,ORL-0161,Vineland Rd & Radebaugh Way,28.48641,-81.44198,"RADEBAUGH WAY, VINELAND RD"
0,ORL-0121,SR50 (Colonial) at Parramore Ave,28.552997,-81.389124,"W COLONIAL DR, N PARRAMORE AVE"
0,VOL-0445,Clyde Morris Blvd (SR 483) & Aerospace Blvd,29.1885,-81.0444,"MADRID AVE, S CLYDE MORRIS BLVD"
0,ORC-0301,McCoy Rd (SR 482) & SR 528(WB Ramps),28.450804,-81.35172,"SR-528-TOLL, MCCOY RD"
0,ORL-0062,Robinson St (SR 526) & Primrose Dr,28.546,-81.3478,"N PRIMROSE DR, E ROBINSON ST"
0,2215,Lake Emma Rd at Greenwood Blvd,28.749705,-81.359256,"LAKE EMMA RD, GREENWOOD BLVD"
0,VOL-0152,Nova Rd (SR 5A) & SR 421 (Dunlawton Ave),29.127605,-81.00511,"S NOVA RD, DUNLAWTON AVE"
0,ORC-0247,NOBT at CR 437-Orange Ave,28.694398,-81.558741,"W ORANGE AVE, W ORANGE BLOSSOM TRL"
0,ORC-0081,Rouse Rd at Eastwood Dr,28.575803,-81.224107,"ROUSE RD, EASTWOOD DR"
0,VOL-0134,Dunlawton Ave (SR A1A) at SR 441(Peninsula Dr),29.150235,-80.971411,"S PENINSULA DR, DUNLAWTON AVE"
0,D5I-4050,SR 50 at Park Ave,28.551002,-81.591796,"S PARK AVE, W COLONIAL DR"
0,ORC-0229,Semoran Blvd at Thompson Rd,28.673019,-81.488711,"S THOMPSON RD, E SEMORAN BLVD"
0,D5I-0108,US 17/92 at Orange Camp Rd,28.98412,-81.299257,ORANGE CAMP RD
0,ORC-0347,John Young Parkway at Whisper Lakes Blvd,28.396928,-81.425091,"S JOHN YOUNG PKWY, WHISPER LAKES BLVD"
0,BRE-5528,SR 50 at SR 405,28.554441,-80.846698,"SOUTH ST, CHENEY HWY, COLUMBIA BLVD"
0,1575,SR 436 at Anchor Rd,28.66322,-81.34567,"ANCHOR RD, E ALTAMONTE DR"
0,2300,Wymore Rd @ Destiny Rd,28.643214,-81.389658,"WYMORE RD, LAKE DESTINY RD, SPRING LAKE HILLS APARTMENTS"
0,ORC-0001,Fairbanks Ave (SR 426) &  Adanson St,28.596515,-81.393965,"W FAIRBANKS AVE, ADANSON ST"
0,ORL-0422,SR 423 & Lynx Ln,28.575312,-81.416306,"N JOHN YOUNG PKWY, LYNX LN"
0,VOL-0408,US 1 & Destination Daytona Ln (Love's Travel Plaza ),29.3393,-81.1358,"US-1, DESTINATION DAYTONA LN"
0,VOL-0442,SR 415 & Doyle Rd,28.85019,-81.1621,"SR-415, DOYLE RD"
0,ORL-0183,FL-527 (Orange Ave) and King St,28.576632,-81.37296,"N ORANGE AVE, KING ST E"
0,2180,Rinehart Rd & Timacuan Blvd,28.78216,-81.34725,"RINEHART RD, TIMACUAN BLVD"
0,ORL-0097,Robinson St (SR 526) at Hughey Ave,28.545694,-81.382885,"N HUGHEY AVE, W ROBINSON ST"
0,ORC-0529,Curry Ford Rd @ SR417 SB Off Ramp,28.51008,-81.249052,"CENTRAL FLORIDA GREENEWAY, CURRY FORD RD"
0,ORC-0063,Colonial Dr E at Forsyth Rd,28.566909,-81.294311,"FORSYTH RD N, E COLONIAL DR"
0,OSC-2004,US 192 & Dyer Blvd,28.3045,-81.4368,"DYER BLVD, W VINE ST"
0,BRE-0031,SR 528 EB at Courtenay Pkwy,28.404591,-80.705699,"N COURTENAY PKWY, SR-528"
0,ORL-0506,Lake Underhill Rd (SR 15) at SR 15 WB (Anderson St) & SR 408 (EB On Ramp),28.538012,-81.341641,"LAKE UNDERHILL RD, E ANDERSON ST"
0,ORL-0400,SR 435 (Kirkman Rd) at Westgate Dr,28.532061,-81.459244,"S KIRKMAN RD, WESTGATE DR"
0,VOL-0314,US 1 & Airport Rd,29.3097,-81.0989,"AIRPORT RD, US-1"
0,ORL-0175,Par St & Formosa Ave,28.582211,-81.377218,"FORMOSA AVE, E PAR ST"
0,OSC-3005,US 192/441 & Tennessee Ave,28.246,-81.2969,"BUDINGER AVE, 10TH ST"
0,BRE-0142,US 1 (N Cocoa Blvd) at Camp Rd,28.446774,-80.763153,"N COCOA BLVD, CAMP RD"
0,1785,SR 426 & Deep Lake,28.61861,-81.26175,"DEEP LAKE RD, ALOMA AVE"
0,ORL-0273,SR 527 (Orange Ave) at Columbia St,28.527936,-81.376471,"ORANGE AVE S, COLUMBIA ST"
0,VOL-0210,SR 44 at Eddie Rd/Wal-Mart Shopping Center Ent,29.013575,-80.947182,ELLISON AVE
0,ORC-0461,Conway Rd (SR 15) at Michigan St,28.513315,-81.330933,"CONWAY RD S, E MICHIGAN ST"
0,MEL-4064,US 1 & University Blvd,28.06377,-80.597007,"DIXIE HWY NE, UNIVERSITY BLVD E"
0,1695,SR 46 & Airport Blvd / Sunrail Station,28.811305,-81.297994,"W AIRPORT BLVD, SR-46"
0,VOL-0177,Nova Rd (SR 5A) & Hand Ave,29.263193,-81.076841,"S NOVA RD, HAND AVE"
0,2790,Towne Center Blvd at Towne Center Circle/ St johns pass,28.8058,-81.335052,"TOWNE CENTER BLVD, ST JOHNS PKWY"
0,ORL-0136,Rio Grande Ave at Gore St,28.531062,-81.401321,"RIO GRANDE AVE S, W GORE ST"
0,ORL-0141,Orange Center Blvd at Tampa Ave,28.532012,-81.405391,"S TAMPA AVE, ORANGE CENTER BLVD"
0,BRE-5516,US 1 and Jess Parrish Ct/Silver Star Rd,28.627127,-80.823902,"N WASHINGTON AVE, SILVER STAR RD"
0,BRE-0077,US 1 (N Cocoa Blvd) at SR 528 WB Ramps,28.401552,-80.753483,"N COCOA BLVD, SR-528"
0,1970,SR-417 @ Exit 52: He Thomas Jr Pkwy SB,28.786468,-81.302658,"52, W 25TH ST"
0,ORL-0030,Orange Ave & Pine St,28.54126,-81.379007,"S ORANGE AVE, W PINE ST"
0,ORC-0215,Sand Lake Rd/McCoy Rd (SR 482) at SR 527(Orange Ave)/CR 527(Orange Ave),28.450979,-81.363753,"S ORANGE AVE, SAND LAKE RD, S ORANGE AVE"
0,ORL-0048,Robinson St (SR 526) & Bumby Ave,28.546,-81.3519,"N BUMBY AVE, E ROBINSON ST"
0,BRE-0329,Murrell Rd at Old Glory Blvd,28.249052,-80.715592,"MURRELL RD, OLD GLORY BLVD"
0,1810,SR 426 & Aloma Woods Blvd/Kananwood Ct,28.62619,-81.2449,"SR-426, KANANWOOD CT"
0,ORC-0392,Palm Pkwy / Tukey Lake Rd @ Central Florida Pkwy,28.411375,-81.477133,"PALM PKWY, TURKEY LAKE RD, CENTRAL FLORIDA PKWY"
0,ORC-0070,Colonial Dr W at Westside Crossing,28.552485,-81.451446,"EMERALDA DR, W COLONIAL DR"
0,VOL-0117,Nova Rd (SR 5A) & 8th St,29.232618,-81.053851,"N NOVA RD, 8TH ST"
0,BRE-5008,SR 519 at Barton Blvd,28.330734,-80.742613,"FISKE BLVD, BARTON BLVD"
0,ORL-0557,Vineland Rd & Universal Blvd,28.48285,-81.46408,"VINELAND RD, UNIVERSAL BLVD"
0,BRE-0032,SR 3 (Courtenay Pkwy) at Crockett Blvd/Diana Blvd,28.385179,-80.702784,"N COURTENAY PKWY, CROCKETT BLVD"
0,OCA-0209,SR 200 & SR 464/SW 17 St/SW 20 Ct,29.173255,-82.159765,"SW 17TH ST, SW 20TH CT, SR-200"
0,ORC-0232,SR 438 & Ashland Blvd/Willow Bend Blvd,28.577983,-81.445276,"ASHLAND BLVD, SILVER STAR RD"
0,2117,Country Club Rd @ Wilbur ave,28.759931,-81.322058,"N COUNTRY CLUB RD, W WILBUR AVE"
0,BRE-0140,SR 405 at Grissom Pkwy,28.53104,-80.813834,"COLUMBIA BLVD, GRISSOM PKWY"
0,BRE-0082,SR 501 & Michigan Ave,28.38823,-80.755032,"CLEARLAKE RD, MICHIGAN AVE"
0,ORC-0527,Avalon Park Blvd at Timber Creek H.S.,28.527842,-81.149815,S AVALON PARK BLVD
0,D5I-4060,SR 50 & Tubb St,28.551061,-81.628047,"S 4TH ST, W COLONIAL DR, S TUBB ST"
0,1355,SR 419/434 & Central Winds Park,28.704194,-81.269871,"HERITAGE PARK ST, SR-419"
0,OSC-1065,US 192 & Scott Blvd/Polynesian Isles Blvd,28.332904,-81.495723,"SCOTT BLVD, W IRLO BRONSON MEMORIAL HWY, POLYNESIAN ISLE BLVD"
0,ORC-0180,McCoy Rd (SR 482) & Lindos Dr,28.4511,-81.3543,MCCOY RD
0,ORC-0307,International Dr & Samoan Ct,28.433387,-81.471805,"SAMOAN CT, INTERNATIONAL DR"
0,BRE-0124,Eau Gallie Blvd (SR 518) & SR 5054 (Sarno Rd),28.121391,-80.693862,"SARNO RD, EAU GALLIE BLVD W, TRENT HOUSE DR"
0,2040,Lake Mary Blvd & Hidden Lake Dr,28.757478,-81.293661,"W LAKE MARY BLVD, HIDDEN LAKE DR"
0,1230,SR-434 / Alafaya Trl / Forest City Rd at Lake Brantley Dr,28.686956,-81.413489,"E LAKE BRANTLEY DR, SR-434"
0,BRE-0020,SR 520 (Merritt Island Cswy) at Newfound Harbour Dr,28.357346,-80.669056,"NEWFOUND HARBOR DR, MERRITT ISLAND CSWY E"
0,ORL-0090,Hughey Ave & Central Blvd,28.54204,-81.38291,"S HUGHEY AVE, W CENTRAL BLVD"
0,MEL-4062,US 1 & New Haven Ave,28.079929,-80.603509,"S HARBOR CITY BLVD, E NEW HAVEN AVE"
0,ORL-0369,International Dr & Del Verde Way,28.463458,-81.450645,"INTERNATIONAL DR, DEL VERDE WAY"
0,MRN-9014,US 301 & SR 326,29.259602,-82.15205,"US-301, NW 70TH ST"
0,BRE-0022,SR 520 (Merritt Island Cswy) at N Banana River Dr,28.357405,-80.664914,"N BANANA RIVER DR, MERRITT ISLAND CSWY E"
0,ORL-0124,US 441/Orange Blossom Trail at Country Club Dr,28.559997,-81.39729,"ORANGE BLOSSOM TRL N, COUNTRY CLUB DR"
0,1770,SR 426 & Howell Branch Rd,28.61155,-81.27849,"HALL RD, ALOMA AVE, HOWELL BRANCH RD"
0,OSC-1088,John Young Pkwy & Columbia Ave,28.308088,-81.415934,"N JOHN YOUNG PKWY, W COLUMBIA AVE"
0,2150,Greenwood Blvd  @ Sun Drive,28.752819,-81.347118,"S SUN DR, GREENWOOD BLVD"
0,2190,Rinehart Rd  @  Oregon Ave,28.794833,-81.335377,"RINEHART RD, S OREGON AVE"
0,ORL-0407,SR 50 (Colonial Dr) at Pete Parrish Blvd,28.552569,-81.438674,"PETE PARRISH BLVD, W COLONIAL DR, SILVERTON ST"
0,MRN-9999,SE 58th Ave (SR 35) at Banyan Rd/SE 28th St,29.160289,-82.053598,"SE 58TH AVE, BANYAN RD"
0,MEL-4056,Harbor City Blvd (US 1) & Sarno Rd,28.121582,-80.630932,N HARBOR CITY BLVD
0,2070,Lake Mary Blvd & Forest Blvd,28.756218,-81.342156,"N FOREST BLVD, W LAKE MARY BLVD"
0,BRE-0015,SR 520 (Merritt Island Cswy) at Tropical Trail,28.356915,-80.704681,"S TROPICAL TRL, MERRITT ISLAND CSWY W"
0,BRE-5002,US 1 (Rockledge Blvd) at Florida Ave,28.337213,-80.726491,"ROCKLEDGE BLVD, FLORIDA AVE S"
0,1645,SR-46 at Orange Blvd,28.811859,-81.363025,"ORANGE BLVD, SR-46"
0,D5I-7020,US 441 & McGee Ave,28.673064,-81.500618,"S MCGEE AVE, E MAIN ST"
0,ORC-0188,US 441 & Michigan St,28.514515,-81.396997,"S ORANGE BLOSSOM TRL, MICHIGAN ST W"
0,OSC-4001,SR 535 (Kissimmee Vineland Rd) & Osceola Pkwy,28.339824,-81.481393,"VINELAND RD, W OSCEOLA PKWY"
0,D5I-4075,SR 438 & SR 429 NB,28.57175,-81.556017,"SR-429-TOLL, FRANKLIN ST"
0,VOL-0185,Volusia Ave (US 17/92) at Enterprise Rd (U-Haul on W side),28.923223,-81.299436,S VOLUSIA AVE
0,ORC-0098,Econlockhatchee at Valencia College Ln,28.554128,-81.2528,"ECONLOCKHATCHEE TRL N, VALENCIA COLLEGE LN"
0,2840,International Pkwy @  Wayside Dr,28.808289,-81.347933,"INTERNATIONAL PKWY, WAYSIDE DR"
0,OSC-1148,Old Canoe Creek @ Canoe creek rd,28.197797,-81.292842,"CANOE CREEK RD, OLD CANOE CREEK RD, PINE TREE DR"
0,MRN-9999,SE 58th Ave (SR 35) at SE 92nd Place Rd,29.086308,-82.053484,"SE 58TH AVE, SE 92ND PLACE RD"
0,1170,US-17/92 at Lake of the Woods Blvd,28.652315,-81.348415,"US-17-92, LAKE OF THE WOODS BLVD"
0,OSC-1052,US192 @ Griffin Rd,28.332524,-81.576811,"GRIFFEN RD, W IRLO BRONSON MEMORIAL HWY"
0,OSC-4008,Osceola pkwy @ International dr,28.344841,-81.523032,"INTERNATIONAL DR S, W OSCEOLA PKWY"
0,BRE-5530,SR405/South St and Park Ave,28.607887,-80.818614,"S PARK AVE, SOUTH ST"
0,1600,SR 436 at Kewannee Trail,28.64889,-81.32517,"KEWANNEE TRL, E SEMORAN BLVD"
0,ORC-0572,John Young Pkwy at Commerce Park Dr,28.430736,-81.4229,"S JOHN YOUNG PKWY, COMMERCE PARK DR"
0,2010,HE Thomas Jr Pkwy & International Pkwy,28.786476,-81.358037,"INTERNATIONAL PKWY, HE THOMAS JR PKWY"
0,2510,Red Bug Lake Rd & Oviedo Mall Blvd,28.656384,-81.237512,"OVIEDO MALL BLVD, RED BUG LAKE RD"
0,BRE-0028,SR 3 (Courtenay Pkw) at Mustang Way/Lucas Rd,28.37605,-80.701481,"N COURTENAY PKWY, MUSTANG WAY, LUCAS RD"
0,2165,Rinehart Rd & Manderley Run,28.767341,-81.347118,"RINEHART RD, MANDERLEY RUN"
0,BRE-0409,Viera Blvd at SB I-95,28.266627,-80.730321,"I-95, VIERA BLVD"
0,ORC-0242,SR 434 & Centaurus Dr/Westinghouse Dr,28.6023,-81.2077,"ALAFAYA TRL N, CENTAURUS DR W"
0,1478,SR-436 / Semoran Blvd / Altamonte Dr at Orange Ave / Riverbend Dr,28.662222,-81.409101,"ORANGE AVE, SEMORAN BLVD"
0,ORL-0650,Ramps (I-4) at Universal Blvd (EB Ramps),28.465106,-81.464536,"UNIVERSAL BLVD, I-4"
0,ORL-0539,Vineland Rd & Walden Cir,28.48839,-81.4405,"VINELAND RD, WALDEN CIR"
0,ORL-0115,Washington St (SR 526) & Parramore Ave,28.543854,-81.38906,"N PARRAMORE AVE, W WASHINGTON ST"
0,BRE-5521,US 1 and Olmstead Dr,28.569011,-80.798283,"S WASHINGTON AVE, E OLMSTEAD DR"
0,ORC-0237,Colonial Dr E at Rouse Rd,28.568697,-81.223888,"ROUSE RD, E COLONIAL DR"
0,ORC-0032,Edgewater Dr & Bishop Moore,28.587585,-81.393824,"EDGEWATER DR, ARTHUR AVE"
0,D5I-7025,US-441 & Sheeler Ave,28.67005,-81.49285,"SHEELER AVE S, S ORANGE BLOSSOM TRL"
0,1570,SR 436 & Plaza Entrance,28.663103,-81.353109,"PLAZA ENTRANCE, E ALTAMONTE DR"
0,VOL-0269,Ridgewood Ave (US 1) & SR 430 (Mason Ave),29.2265,-81.0312,"RIDGEWOOD AVE, MASON AVE"
0,OSC-1091,US 441 @ Carroll st,28.326142,-81.403857,"N ORANGE BLOSSOM TRL, W CARROLL ST"
0,1500,SR436 @ Westmonte dr,28.661828,-81.393579,"S WESTMONTE DR, SEMORAN BLVD"
0,ORC-0218,SR 438 & Powers Drive,28.577699,-81.467754,"POWERS DR N, SILVER STAR RD"
0,VOL-0211,Taylor Rd (SR 421) & I-95 (SB Ramps),29.1058,-81.0295,"TAYLOR RD, I-95"
0,VOL-0277,Taylor Rd (SR 421) & Williamson Blvd,29.105,-81.0314,"WILLIAMSON BLVD, TAYLOR RD"
0,ORL-0085,South St (SR 15 WB) at Primrose Dr,28.538694,-81.34771,"S PRIMROSE DR, E SOUTH ST"
0,ORC-0183,SR 50 & Paul St,28.552166,-81.464564,"PAUL ST, W COLONIAL DR"
0,ORC-0294,Landstar Blvd @ SR 417 NB Off Ramp,28.369426,-81.367163,"LANDSTAR BLVD, CENTRAL FLORIDA GREENEWAY"
0,ORC-0659,Vineland Ave & Regency Village Dr,28.38889,-81.48976,"REGENCY VILLAGE DR, VINELAND AVE"
0,BRE-1026,SR 519 (S Fiske Blvd) at Rosa L. Jones Dr,28.349334,-80.742521,ROSA JONES DR
0,MRN-9019,SR 326 (NW 77th St) & NW Gainesville Rd (CR 25A),29.26692,-82.18081,"NW GAINESVILLE RD, W HIGHWAY 326"
0,BRE-2015,SR 520 (Cocoa Beach Cswy) at N Banana River Dr/Belt Rd,28.357898,-80.61059,"BANANA RIVER BLVD S, COCOA BEACH CSWY W"
0,MRN-9999,SE 110th St (SR 25) at SR 35 (SE Baseline Rd),29.062013,-82.048307,"SE BASELINE RD, SE HAMES RD"
0,ORL-0406,SR 50 (Colonial Dr) at Mercy Dr,28.552648,-81.430405,"MERCY DR, W COLONIAL DR"
0,ORC-0678,Oak Ridge Rd & Chancellor Dr,28.472378,-81.413813,"CHANCELLOR DR, W OAK RIDGE RD"
0,VOL-0196,SR 44 at Wallace Rd/Mission Dr,29.014774,-80.94175,"MISSION DR, LYTLE AVE"
0,OSC-1120,Osceola Pkwy @ Waters edge,28.34259,-81.351384,E OSCEOLA PKWY
0,ORC-0394,SR 50 at Deer Island Rd/Oakland Ave,28.545899,-81.651431,"W COLONIAL DR, DEER ISLAND RD, W OAKLAND AVE"
0,VOL-0251,Dunlawton Ave (SR 421) & City Center Pkwy/Victoria Gardens Blvd,29.1202,-81.0177,"DUNLAWTON AVE, CITY CENTER CIR, VICTORIA GARDENS BLVD"
0,1585,SR 436 & Oxford Rd,28.65866,-81.33788,"OXFORD RD, E SEMORAN BLVD"
0,ORL-0425,Edgewater Dr & Hazel St,28.578012,-81.38955,"W HAZEL ST, EDGEWATER DR"
0,VOL-0328,Ridgewood Ave (US 1) & Venture Dr,29.1539,-80.9928,"S RIDGEWOOD AVE, VENTURE DR"
