,ATSPM_ID,name,latitude,longitude,roadway_name,county,direction,roadwayName,SIIA_ID,approachID,laneType,width,numberFromLeft,detectorID,channel,phase,distanceToStopbar,length,laneID,det_type
3,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,0,N COURTENAY PKWY,693,2432,Through,12.0,2,19830,5,2,0.0,50.0,7008,Video
4,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,0,N COURTENAY PKWY,693,2432,Through,12.0,2,19839,8,2,150.0,20.0,7008,Video
5,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,0,N COURTENAY PKWY,693,2432,Through,12.0,3,19831,7,2,0.0,50.0,7009,Video
6,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,0,N COURTENAY PKWY,693,2432,Through,12.0,3,19840,34,2,150.0,20.0,7009,Video
7,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,90,CATALINA ISLE DR,693,2433,Left Through,12.0,1,19833,35,4,0.0,50.0,7011,Video
8,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,180,N COURTENAY PKWY,693,2434,Left,12.0,1,19841,2,1,0.0,50.0,7013,Video
9,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,180,N COURTENAY PKWY,693,2434,Left,12.0,1,19842,33,1,150.0,20.0,7013,Video
10,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,180,N COURTENAY PKWY,693,2434,Through,12.0,2,19843,19,6,0.0,50.0,7014,Video
11,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,180,N COURTENAY PKWY,693,2434,Through,12.0,2,19844,22,6,150.0,20.0,7014,Video
12,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,180,N COURTENAY PKWY,693,2434,Through,12.0,2,19845,24,6,300.0,20.0,7014,Video
13,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,180,N COURTENAY PKWY,693,2434,Through,12.0,3,19846,21,6,0.0,50.0,7015,Video
14,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,180,N COURTENAY PKWY,693,2434,Through,12.0,3,19847,23,6,150.0,20.0,7015,Video
15,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,180,N COURTENAY PKWY,693,2434,Through,12.0,3,19848,37,6,300.0,20.0,7015,Video
16,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,270,CATALINA ISLE DR,693,2435,Left Through,12.0,1,19849,28,8,0.0,50.0,7017,Video
17,BRE-0027,SR 3 (Courtenay Pkwy) at Catalina Isle Dr,28.372896,-80.700426,"N COURTENAY PKWY, CATALINA ISLE DR",BREVARD,270,CATALINA ISLE DR,693,2435,Right,12.0,2,19851,38,8,0.0,50.0,7018,Video
0,ORL-0044,Brown Ave (SR 15 NB) at Central Blvd,28.542209,-81.363177,"S BROWN AVE, E CENTRAL BLVD",ORANGE,0,S BROWN AVE,1135,4007,Left Through,12.0,1,12088,6,6,0.0,40.0,14972,Inductive Loop
1,ORL-0044,Brown Ave (SR 15 NB) at Central Blvd,28.542209,-81.363177,"S BROWN AVE, E CENTRAL BLVD",ORANGE,0,S BROWN AVE,1135,4007,Through Right,12.0,2,12090,6,6,0.0,40.0,14973,Inductive Loop
2,ORL-0044,Brown Ave (SR 15 NB) at Central Blvd,28.542209,-81.363177,"S BROWN AVE, E CENTRAL BLVD",ORANGE,90,E CENTRAL BLVD,1135,4008,Left Through Right,12.0,1,12093,4,4,0.0,40.0,14988,Inductive Loop
3,ORL-0044,Brown Ave (SR 15 NB) at Central Blvd,28.542209,-81.363177,"S BROWN AVE, E CENTRAL BLVD",ORANGE,225,E CENTRAL BLVD,1135,4009,Left Through Right,12.0,1,12094,4,4,0.0,40.0,14989,Inductive Loop
0,ORL-0111,Westmoreland Dr & Church St,28.54012,-81.393152,"S WESTMORELAND DR, CHURCH ST W",ORANGE,0,S WESTMORELAND DR,1179,4150,Left,12.0,1,13276,4,4,0.0,50.0,12305,Video
1,ORL-0111,Westmoreland Dr & Church St,28.54012,-81.393152,"S WESTMORELAND DR, CHURCH ST W",ORANGE,0,S WESTMORELAND DR,1179,4150,Through Right,12.0,2,13277,4,4,0.0,50.0,12306,Video
2,ORL-0111,Westmoreland Dr & Church St,28.54012,-81.393152,"S WESTMORELAND DR, CHURCH ST W",ORANGE,180,S WESTMORELAND DR,1179,4151,Left Through Right,12.0,1,13280,8,8,0.0,50.0,12307,Video
3,ORL-0111,Westmoreland Dr & Church St,28.54012,-81.393152,"S WESTMORELAND DR, CHURCH ST W",ORANGE,90,CHURCH ST W,1179,4152,Left,12.0,1,13278,6,6,0.0,50.0,12308,Video
4,ORL-0111,Westmoreland Dr & Church St,28.54012,-81.393152,"S WESTMORELAND DR, CHURCH ST W",ORANGE,90,CHURCH ST W,1179,4152,Through Right,12.0,2,13279,6,6,0.0,50.0,12309,Video
5,ORL-0111,Westmoreland Dr & Church St,28.54012,-81.393152,"S WESTMORELAND DR, CHURCH ST W",ORANGE,270,CHURCH ST W,1179,4153,Left,12.0,1,13274,2,2,0.0,50.0,12310,Video
6,ORL-0111,Westmoreland Dr & Church St,28.54012,-81.393152,"S WESTMORELAND DR, CHURCH ST W",ORANGE,270,CHURCH ST W,1179,4153,Through Right,12.0,2,13275,2,2,0.0,50.0,12311,Video
0,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,180,N SEMORAN BLVD,385,1345,Left,12.0,1,2827,13,5,0.0,50.0,3231,Inductive Loop
1,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,180,N SEMORAN BLVD,385,1345,Left,12.0,2,2828,14,5,0.0,50.0,3232,Inductive Loop
2,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,180,N SEMORAN BLVD,385,1345,Through,12.0,3,4102,3,2,150.0,6.0,3233,Inductive Loop
3,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,180,N SEMORAN BLVD,385,1345,Through,12.0,3,4103,6,2,330.0,6.0,3233,Inductive Loop
4,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,180,N SEMORAN BLVD,385,1345,Through,12.0,4,2829,4,2,150.0,6.0,3234,Inductive Loop
5,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,180,N SEMORAN BLVD,385,1345,Through,12.0,4,4104,7,2,330.0,6.0,3234,Inductive Loop
6,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,180,N SEMORAN BLVD,385,1345,Through,12.0,5,2830,5,2,150.0,6.0,3235,Inductive Loop
7,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,180,N SEMORAN BLVD,385,1345,Through,12.0,5,4105,8,2,330.0,6.0,3235,Inductive Loop
8,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,270,ALOMA AVE,385,1346,Left,12.0,1,2831,21,7,0.0,50.0,3237,Inductive Loop
9,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,270,ALOMA AVE,385,1346,Left,12.0,2,2832,22,7,0.0,50.0,3238,Inductive Loop
10,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,270,ALOMA AVE,385,1346,Through,12.0,3,2833,11,4,170.0,6.0,3239,Inductive Loop
11,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,270,ALOMA AVE,385,1346,Through,12.0,4,2834,12,4,170.0,6.0,3240,Inductive Loop
12,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,0,N SEMORAN BLVD,385,1343,Left,12.0,1,2818,1,1,0.0,50.0,3220,Inductive Loop
13,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,0,N SEMORAN BLVD,385,1343,Left,12.0,2,2819,2,1,0.0,50.0,3221,Inductive Loop
14,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,0,N SEMORAN BLVD,385,1343,Through,12.0,3,2820,15,6,150.0,6.0,3222,Inductive Loop
15,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,0,N SEMORAN BLVD,385,1343,Through,12.0,3,4108,18,6,280.0,6.0,3222,Inductive Loop
16,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,0,N SEMORAN BLVD,385,1343,Through,12.0,4,2821,16,6,150.0,6.0,3223,Inductive Loop
17,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,0,N SEMORAN BLVD,385,1343,Through,12.0,4,4109,19,6,280.0,6.0,3223,Inductive Loop
18,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,0,N SEMORAN BLVD,385,1343,Through,12.0,5,2822,17,6,150.0,6.0,3224,Inductive Loop
19,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,0,N SEMORAN BLVD,385,1343,Through,12.0,5,4110,20,6,280.0,6.0,3224,Inductive Loop
20,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,90,ALOMA AVE,385,1344,Left,12.0,1,2823,9,3,0.0,50.0,3226,Inductive Loop
21,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,90,ALOMA AVE,385,1344,Left,12.0,2,2824,10,3,0.0,50.0,3227,Inductive Loop
22,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,90,ALOMA AVE,385,1344,Through,12.0,3,2825,23,8,170.0,6.0,3228,Inductive Loop
23,ORC-0014,Semoran Blvd at Aloma Ave,28.604467,-81.307473,"N SEMORAN BLVD, ALOMA AVE",ORANGE,90,ALOMA AVE,385,1344,Through,12.0,4,2826,24,8,170.0,6.0,3229,Inductive Loop
0,1925,CR427-Ronald Regan @ Church Ave,28.7008,-81.3465,"N RONALD REAGAN BLVD, E CHURCH AVE",SEMINOLE,0,N RONALD REAGAN BLVD,320,1105,Left,12.0,1,2134,6,5,0.0,30.0,2515,Inductive Loop
1,1925,CR427-Ronald Regan @ Church Ave,28.7008,-81.3465,"N RONALD REAGAN BLVD, E CHURCH AVE",SEMINOLE,0,N RONALD REAGAN BLVD,320,1105,Through,12.0,2,2136,2,2,100.0,6.0,2516,Inductive Loop
2,1925,CR427-Ronald Regan @ Church Ave,28.7008,-81.3465,"N RONALD REAGAN BLVD, E CHURCH AVE",SEMINOLE,0,N RONALD REAGAN BLVD,320,1105,Through Right,12.0,3,3287,3,2,100.0,6.0,3623,Inductive Loop
3,1925,CR427-Ronald Regan @ Church Ave,28.7008,-81.3465,"N RONALD REAGAN BLVD, E CHURCH AVE",SEMINOLE,90,E CHURCH AVE,320,1106,Left,12.0,1,2137,4,3,0.0,30.0,2517,Inductive Loop
4,1925,CR427-Ronald Regan @ Church Ave,28.7008,-81.3465,"N RONALD REAGAN BLVD, E CHURCH AVE",SEMINOLE,90,E CHURCH AVE,320,1106,Through Right,12.0,2,2138,9,8,0.0,30.0,2518,Inductive Loop
5,1925,CR427-Ronald Regan @ Church Ave,28.7008,-81.3465,"N RONALD REAGAN BLVD, E CHURCH AVE",SEMINOLE,180,N RONALD REAGAN BLVD,320,1107,Left,12.0,1,2139,1,1,0.0,30.0,2519,Inductive Loop
6,1925,CR427-Ronald Regan @ Church Ave,28.7008,-81.3465,"N RONALD REAGAN BLVD, E CHURCH AVE",SEMINOLE,180,N RONALD REAGAN BLVD,320,1107,Through,12.0,2,2141,7,6,100.0,6.0,2520,Inductive Loop
7,1925,CR427-Ronald Regan @ Church Ave,28.7008,-81.3465,"N RONALD REAGAN BLVD, E CHURCH AVE",SEMINOLE,180,N RONALD REAGAN BLVD,320,1107,Through Right,12.0,3,3289,8,6,100.0,6.0,3624,Inductive Loop
8,1925,CR427-Ronald Regan @ Church Ave,28.7008,-81.3465,"N RONALD REAGAN BLVD, E CHURCH AVE",SEMINOLE,270,E CHURCH AVE,320,1108,Left Through Right,12.0,1,2142,5,4,0.0,30.0,2521,Inductive Loop
0,VOL-0331,Volusia Ave (US 17/92) at Rhode Island Ave,28.934065,-81.298909,"S VOLUSIA AVE, E RHODE ISLAND AVE",VOLUSIA,0,S VOLUSIA AVE,1505,5358,Left,12.0,1,21249,1,1,0.0,50.0,16136,Video
1,VOL-0331,Volusia Ave (US 17/92) at Rhode Island Ave,28.934065,-81.298909,"S VOLUSIA AVE, E RHODE ISLAND AVE",VOLUSIA,0,S VOLUSIA AVE,1505,5358,Through,12.0,2,21250,6,6,0.0,50.0,16137,Video
2,VOL-0331,Volusia Ave (US 17/92) at Rhode Island Ave,28.934065,-81.298909,"S VOLUSIA AVE, E RHODE ISLAND AVE",VOLUSIA,0,S VOLUSIA AVE,1505,5358,Through Right,12.0,3,21251,10,6,0.0,50.0,16138,Video
3,VOL-0331,Volusia Ave (US 17/92) at Rhode Island Ave,28.934065,-81.298909,"S VOLUSIA AVE, E RHODE ISLAND AVE",VOLUSIA,180,S VOLUSIA AVE,1505,5359,Left,12.0,1,21254,5,5,0.0,50.0,16139,Video
4,VOL-0331,Volusia Ave (US 17/92) at Rhode Island Ave,28.934065,-81.298909,"S VOLUSIA AVE, E RHODE ISLAND AVE",VOLUSIA,180,S VOLUSIA AVE,1505,5359,Through,12.0,2,21255,6,6,0.0,50.0,16140,Video
5,VOL-0331,Volusia Ave (US 17/92) at Rhode Island Ave,28.934065,-81.298909,"S VOLUSIA AVE, E RHODE ISLAND AVE",VOLUSIA,180,S VOLUSIA AVE,1505,5359,Through Right,12.0,3,21256,9,2,0.0,50.0,16141,Video
6,VOL-0331,Volusia Ave (US 17/92) at Rhode Island Ave,28.934065,-81.298909,"S VOLUSIA AVE, E RHODE ISLAND AVE",VOLUSIA,270,E RHODE ISLAND AVE,1505,5360,Left,12.0,1,21257,7,7,0.0,50.0,16151,Video
7,VOL-0331,Volusia Ave (US 17/92) at Rhode Island Ave,28.934065,-81.298909,"S VOLUSIA AVE, E RHODE ISLAND AVE",VOLUSIA,270,E RHODE ISLAND AVE,1505,5360,Through Right,12.0,2,21258,4,4,0.0,50.0,16152,Video
8,VOL-0331,Volusia Ave (US 17/92) at Rhode Island Ave,28.934065,-81.298909,"S VOLUSIA AVE, E RHODE ISLAND AVE",VOLUSIA,90,E RHODE ISLAND AVE,1505,5361,Left,12.0,1,21252,3,3,0.0,50.0,16142,Video
9,VOL-0331,Volusia Ave (US 17/92) at Rhode Island Ave,28.934065,-81.298909,"S VOLUSIA AVE, E RHODE ISLAND AVE",VOLUSIA,90,E RHODE ISLAND AVE,1505,5361,Through,12.0,2,21253,8,8,0.0,50.0,16143,Video
0,ORL-0605,Columbia St & Lake Park Ct / Goldwyn Ave,28.526874,-81.417902,"LAKE PARK CT, COLUMBIA ST, S GOLDWYN AVE",ORANGE,0,LAKE PARK CT,2004,7246,Left Through Right,12.0,1,23364,4,8,0.0,40.0,21952,Inductive Loop
1,ORL-0605,Columbia St & Lake Park Ct / Goldwyn Ave,28.526874,-81.417902,"LAKE PARK CT, COLUMBIA ST, S GOLDWYN AVE",ORANGE,90,COLUMBIA ST,2004,7247,Left,12.0,1,23365,1,1,0.0,40.0,21953,Inductive Loop
2,ORL-0605,Columbia St & Lake Park Ct / Goldwyn Ave,28.526874,-81.417902,"LAKE PARK CT, COLUMBIA ST, S GOLDWYN AVE",ORANGE,90,COLUMBIA ST,2004,7247,Through,12.0,2,23366,6,6,0.0,40.0,21954,Inductive Loop
3,ORL-0605,Columbia St & Lake Park Ct / Goldwyn Ave,28.526874,-81.417902,"LAKE PARK CT, COLUMBIA ST, S GOLDWYN AVE",ORANGE,90,COLUMBIA ST,2004,7247,Through Right,12.0,3,23367,6,6,0.0,40.0,21955,Inductive Loop
4,ORL-0605,Columbia St & Lake Park Ct / Goldwyn Ave,28.526874,-81.417902,"LAKE PARK CT, COLUMBIA ST, S GOLDWYN AVE",ORANGE,180,S GOLDWYN AVE,2004,7248,Left,12.0,1,23368,3,8,0.0,40.0,21956,Inductive Loop
5,ORL-0605,Columbia St & Lake Park Ct / Goldwyn Ave,28.526874,-81.417902,"LAKE PARK CT, COLUMBIA ST, S GOLDWYN AVE",ORANGE,180,S GOLDWYN AVE,2004,7248,Through,12.0,2,23369,8,8,0.0,40.0,21957,Inductive Loop
6,ORL-0605,Columbia St & Lake Park Ct / Goldwyn Ave,28.526874,-81.417902,"LAKE PARK CT, COLUMBIA ST, S GOLDWYN AVE",ORANGE,180,S GOLDWYN AVE,2004,7248,Right,12.0,3,23370,8,8,0.0,40.0,21958,Inductive Loop
7,ORL-0605,Columbia St & Lake Park Ct / Goldwyn Ave,28.526874,-81.417902,"LAKE PARK CT, COLUMBIA ST, S GOLDWYN AVE",ORANGE,270,COLUMBIA ST,2004,7249,Left,12.0,1,23371,5,5,0.0,40.0,21959,Inductive Loop
8,ORL-0605,Columbia St & Lake Park Ct / Goldwyn Ave,28.526874,-81.417902,"LAKE PARK CT, COLUMBIA ST, S GOLDWYN AVE",ORANGE,270,COLUMBIA ST,2004,7249,Through,12.0,2,23372,2,2,0.0,40.0,21960,Inductive Loop
9,ORL-0605,Columbia St & Lake Park Ct / Goldwyn Ave,28.526874,-81.417902,"LAKE PARK CT, COLUMBIA ST, S GOLDWYN AVE",ORANGE,270,COLUMBIA ST,2004,7249,Through Right,12.0,3,23373,2,2,0.0,40.0,21961,Inductive Loop
0,VOL-0271,Ridgewood Ave (US 1) & 3rd St,29.2314,-81.0338,"RIDGEWOOD AVE, 1ST ST",VOLUSIA,315,RIDGEWOOD AVE,1489,5297,Left,12.0,1,15966,1,6,0.0,40.0,15969,Inductive Loop
1,VOL-0271,Ridgewood Ave (US 1) & 3rd St,29.2314,-81.0338,"RIDGEWOOD AVE, 1ST ST",VOLUSIA,315,RIDGEWOOD AVE,1489,5297,Through,12.0,2,15967,6,6,140.0,6.0,15970,Inductive Loop
2,VOL-0271,Ridgewood Ave (US 1) & 3rd St,29.2314,-81.0338,"RIDGEWOOD AVE, 1ST ST",VOLUSIA,315,RIDGEWOOD AVE,1489,5297,Through Right,12.0,3,15968,7,6,140.0,6.0,15971,Inductive Loop
3,VOL-0271,Ridgewood Ave (US 1) & 3rd St,29.2314,-81.0338,"RIDGEWOOD AVE, 1ST ST",VOLUSIA,45,1ST ST,1489,5298,Left Through Right,12.0,1,15960,9,8,0.0,40.0,15972,Inductive Loop
4,VOL-0271,Ridgewood Ave (US 1) & 3rd St,29.2314,-81.0338,"RIDGEWOOD AVE, 1ST ST",VOLUSIA,135,RIDGEWOOD AVE,1489,5299,Left,12.0,1,15961,5,2,0.0,40.0,15973,Inductive Loop
5,VOL-0271,Ridgewood Ave (US 1) & 3rd St,29.2314,-81.0338,"RIDGEWOOD AVE, 1ST ST",VOLUSIA,135,RIDGEWOOD AVE,1489,5299,Through,12.0,2,15962,2,2,0.0,40.0,15974,Inductive Loop
6,VOL-0271,Ridgewood Ave (US 1) & 3rd St,29.2314,-81.0338,"RIDGEWOOD AVE, 1ST ST",VOLUSIA,135,RIDGEWOOD AVE,1489,5299,Through Right,12.0,3,15963,3,2,0.0,40.0,15975,Inductive Loop
7,VOL-0271,Ridgewood Ave (US 1) & 3rd St,29.2314,-81.0338,"RIDGEWOOD AVE, 1ST ST",VOLUSIA,225,1ST ST,1489,5300,Left Through,12.0,1,15964,4,4,0.0,40.0,15976,Inductive Loop
8,VOL-0271,Ridgewood Ave (US 1) & 3rd St,29.2314,-81.0338,"RIDGEWOOD AVE, 1ST ST",VOLUSIA,225,1ST ST,1489,5300,Right,12.0,2,15965,8,4,0.0,40.0,15977,Inductive Loop
0,ORL-0538,Garland Ave at South St (EB Off Ramp),28.538426,-81.3814,"S GARLAND AVE, W SOUTH ST",ORANGE,0,S GARLAND AVE,963,3379,Left,12.0,1,11647,4,4,0.0,50.0,10095,Video
1,ORL-0538,Garland Ave at South St (EB Off Ramp),28.538426,-81.3814,"S GARLAND AVE, W SOUTH ST",ORANGE,0,S GARLAND AVE,963,3379,Through,12.0,2,11649,4,4,0.0,50.0,10096,Video
2,ORL-0538,Garland Ave at South St (EB Off Ramp),28.538426,-81.3814,"S GARLAND AVE, W SOUTH ST",ORANGE,0,S GARLAND AVE,963,3379,Through,12.0,3,11650,4,4,0.0,50.0,10097,Video
3,ORL-0538,Garland Ave at South St (EB Off Ramp),28.538426,-81.3814,"S GARLAND AVE, W SOUTH ST",ORANGE,0,S GARLAND AVE,963,3379,Right,12.0,4,11648,4,4,0.0,50.0,10098,Video
4,ORL-0538,Garland Ave at South St (EB Off Ramp),28.538426,-81.3814,"S GARLAND AVE, W SOUTH ST",ORANGE,90,W SOUTH ST,963,3380,Left Through,12.0,2,11652,6,6,0.0,50.0,13409,Video
5,ORL-0538,Garland Ave at South St (EB Off Ramp),28.538426,-81.3814,"S GARLAND AVE, W SOUTH ST",ORANGE,270,W SOUTH ST,963,3381,Through,12.0,1,11653,2,2,0.0,50.0,10100,Video
6,ORL-0538,Garland Ave at South St (EB Off Ramp),28.538426,-81.3814,"S GARLAND AVE, W SOUTH ST",ORANGE,270,W SOUTH ST,963,3381,Through,12.0,2,11654,2,2,0.0,50.0,10101,Video
7,ORL-0538,Garland Ave at South St (EB Off Ramp),28.538426,-81.3814,"S GARLAND AVE, W SOUTH ST",ORANGE,270,W SOUTH ST,963,3381,Through Right,12.0,3,23154,2,2,0.0,50.0,20967,Video
0,BRE-5518,US 1 and Pelican Point Condominiums,28.586031,-80.801702,S WASHINGTON AVE,BREVARD,0,S WASHINGTON AVE,807,2808,Left,12.0,1,8176,1,1,0.0,40.0,8321,Inductive Loop
1,BRE-5518,US 1 and Pelican Point Condominiums,28.586031,-80.801702,S WASHINGTON AVE,BREVARD,0,S WASHINGTON AVE,807,2808,Through,12.0,2,8177,6,6,100.0,6.0,8322,Inductive Loop
2,BRE-5518,US 1 and Pelican Point Condominiums,28.586031,-80.801702,S WASHINGTON AVE,BREVARD,0,S WASHINGTON AVE,807,2808,Through,12.0,3,8178,6,6,100.0,6.0,8323,Inductive Loop
3,BRE-5518,US 1 and Pelican Point Condominiums,28.586031,-80.801702,S WASHINGTON AVE,BREVARD,90,S WASHINGTON AVE,807,2809,Left,12.0,1,8179,4,4,0.0,40.0,8325,Inductive Loop
4,BRE-5518,US 1 and Pelican Point Condominiums,28.586031,-80.801702,S WASHINGTON AVE,BREVARD,90,S WASHINGTON AVE,807,2809,Through Right,12.0,2,8180,4,4,0.0,40.0,8326,Inductive Loop
5,BRE-5518,US 1 and Pelican Point Condominiums,28.586031,-80.801702,S WASHINGTON AVE,BREVARD,180,S WASHINGTON AVE,807,2810,Left,12.0,1,8181,5,5,0.0,40.0,8327,Inductive Loop
6,BRE-5518,US 1 and Pelican Point Condominiums,28.586031,-80.801702,S WASHINGTON AVE,BREVARD,180,S WASHINGTON AVE,807,2810,Through,12.0,2,8182,2,2,100.0,6.0,8328,Inductive Loop
7,BRE-5518,US 1 and Pelican Point Condominiums,28.586031,-80.801702,S WASHINGTON AVE,BREVARD,180,S WASHINGTON AVE,807,2810,Through,12.0,3,8183,2,2,100.0,6.0,8329,Inductive Loop
8,BRE-5518,US 1 and Pelican Point Condominiums,28.586031,-80.801702,S WASHINGTON AVE,BREVARD,270,S WASHINGTON AVE,807,2811,Left Through Right,12.0,1,8184,4,4,0.0,40.0,8331,Inductive Loop
0,ORC-0129,Hansel Ave (SR 527 NB) & CR 506 East (Hoffner Ave),28.475226,-81.367862,"HANSEL AVE, HOFFNER AVE",ORANGE,0,HANSEL AVE,1422,5040,Left Through,12.0,1,16102,2,2,0.0,50.0,15113,Video
1,ORC-0129,Hansel Ave (SR 527 NB) & CR 506 East (Hoffner Ave),28.475226,-81.367862,"HANSEL AVE, HOFFNER AVE",ORANGE,0,HANSEL AVE,1422,5040,Through,12.0,2,16103,2,2,0.0,50.0,15114,Video
2,ORC-0129,Hansel Ave (SR 527 NB) & CR 506 East (Hoffner Ave),28.475226,-81.367862,"HANSEL AVE, HOFFNER AVE",ORANGE,90,HOFFNER AVE,1422,5041,Left Through,12.0,1,16104,4,4,0.0,50.0,15116,Video
3,ORC-0129,Hansel Ave (SR 527 NB) & CR 506 East (Hoffner Ave),28.475226,-81.367862,"HANSEL AVE, HOFFNER AVE",ORANGE,270,HOFFNER AVE,1422,5042,Through,12.0,1,16105,4,4,0.0,50.0,15117,Video
0,ORL-0711,Anderson St & I-4 WB Express Lanes,28.536137,-81.382956,W ANDERSON ST,ORANGE,90,W ANDERSON ST,2000,7235,Left,12.0,1,23165,7,1,0.0,50.0,21907,Video
1,ORL-0711,Anderson St & I-4 WB Express Lanes,28.536137,-81.382956,W ANDERSON ST,ORANGE,270,W ANDERSON ST,2000,7236,Through,12.0,1,23166,2,2,0.0,50.0,21910,Video
0,OCA-0229,SW 17th St (SR 464) & SW 12th Ave,29.171632,-82.148538,"SW 12TH AVE, SW 17TH ST",MARION,0,SW 12TH AVE,1745,6250,Left Through Right,12.0,1,18225,4,4,0.0,40.0,18898,Inductive Loop
1,OCA-0229,SW 17th St (SR 464) & SW 12th Ave,29.171632,-82.148538,"SW 12TH AVE, SW 17TH ST",MARION,180,SW 12TH AVE,1745,6251,Left Through Right,12.0,1,18226,9,8,0.0,40.0,18899,Inductive Loop
